1.050000000000000000e+02,1.060000000000000000e+02,1.050000000000000000e+02,6.300000000000000000e+01,7.948620487757727915e+01,7.948692867120755068e+01,7.948620487757727915e+01,7.948048114260498664e+01,7.948692867120755068e+01,8.001411234126973682e+01,7.960094991194840475e+01,7.806841440960202399e-05,8.717502777487039396e-05,7.806841440960202399e-05,6.053631164854869608e-06,8.717502777487039396e-05,6.720084817183351669e-03,1.521765374287880647e-03
1.280000000000000000e+02,2.000000000000000000e+00,1.280000000000000000e+02,1.200000000000000000e+02,7.949313269091760503e+01,8.024780678609060658e+01,7.949313269091760503e+01,7.956798967453514138e+01,8.182513348300244616e+01,7.975240901999046628e+01,7.964582712114219021e+01,1.652326486864752421e-04,9.660377278442407525e-03,1.652326486864752421e-04,1.107066866320299435e-03,2.950595725971869726e-02,3.427390790015881917e-03,2.086400618296253579e-03
1.250000000000000000e+02,1.520000000000000000e+02,1.250000000000000000e+02,1.930000000000000000e+02,7.960983811336926408e+01,7.984822502664017918e+01,7.960983811336926408e+01,7.959141347801597988e+01,7.984822502664017918e+01,7.980124153713381929e+01,7.960224597679037117e+01,1.633594783206594129e-03,4.632926857576436831e-03,1.633594783206594129e-03,1.401780045495418887e-03,4.632926857576436831e-03,4.041790854728426023e-03,1.538072179043371845e-03
1.980000000000000000e+02,1.900000000000000000e+01,1.460000000000000000e+02,1.910000000000000000e+02,7.948220314259216934e+01,8.021023466057511087e+01,7.969231160116747503e+01,7.960811404578269901e+01,8.427159271331187540e+01,7.969231160116747503e+01,7.965040984074856567e+01,2.771945888481836155e-05,9.187653001699885510e-03,2.671258192846892674e-03,1.611902941402806096e-03,6.028677294051171254e-02,2.671258192846892674e-03,2.144059395427298353e-03
1.380000000000000000e+02,9.000000000000000000e+00,1.350000000000000000e+02,1.230000000000000000e+02,7.948192803215607682e+01,7.952143880520240771e+01,7.950149147122422733e+01,7.949045693439791194e+01,8.065241627269816149e+01,7.951502997165702880e+01,7.953229855316460828e+01,2.425807946744898256e-05,5.213739960040730511e-04,2.704009967818740137e-04,1.315668645937085647e-04,1.475108546424455831e-02,4.407394521517968484e-04,6.580089728812820110e-04
9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,1.490000000000000000e+02,7.954678378586753240e+01,7.954678378586753240e+01,7.954678378586753240e+01,7.949796634797067441e+01,8.123838642619385553e+01,7.957421815628148920e+01,7.958104471786212741e+01,8.402590068888830116e-04,8.402590068888830116e-04,8.402590068888830116e-04,2.260486659621341950e-04,2.212363394808570041e-02,1.185432263229557227e-03,1.271322569981422164e-03
1.790000000000000000e+02,2.400000000000000000e+01,1.930000000000000000e+02,1.170000000000000000e+02,7.951346776239115854e+01,7.995375373252399243e+01,7.951346776239115854e+01,7.948727749238211970e+01,8.059269806536082115e+01,7.956809671018682195e+01,7.951254667722881209e+01,4.210840763859406591e-04,5.960665985455314980e-03,4.210840763859406591e-04,9.156381960387171377e-05,1.399972402316075962e-02,1.108413565511046344e-03,4.094951840564683716e-04
1.370000000000000000e+02,1.000000000000000000e+00,1.580000000000000000e+02,8.700000000000000000e+01,7.953631488893408630e+01,7.977890555974492770e+01,7.963129660381960662e+01,7.948049463812478166e+01,8.264504128460669108e+01,7.979030609841839805e+01,7.998392858573127739e+01,7.085416322858871995e-04,3.760764465839503030e-03,1.903580823095151267e-03,6.223428847227980323e-06,3.982185813546410685e-02,3.904203553326548396e-03,6.340319397726137257e-03
3.500000000000000000e+01,1.910000000000000000e+02,1.360000000000000000e+02,1.520000000000000000e+02,7.948247103532159485e+01,7.965233535177135593e+01,7.948247103532159485e+01,7.950995879551625478e+01,7.965233535177135593e+01,7.949223639086090998e+01,7.953435626948005677e+01,3.109002669339299514e-05,2.168285754546451193e-03,3.109002669339299514e-05,3.769350215934927362e-04,2.168285754546451193e-03,1.539555971427528872e-04,6.838987101164165734e-04
1.370000000000000000e+02,1.430000000000000000e+02,1.080000000000000000e+02,1.310000000000000000e+02,7.948517342075967917e+01,8.075479648465463356e+01,7.951927084918177968e+01,7.950978319961508589e+01,8.075479648465463356e+01,7.954474954598072145e+01,7.959014841985741384e+01,6.509085002107693806e-05,1.603921092922281841e-02,4.940972468768960787e-04,3.747257123185947485e-04,1.603921092922281841e-02,8.146646449511508537e-04,1.385863360058000324e-03
7.600000000000000000e+01,4.000000000000000000e+00,7.600000000000000000e+01,8.600000000000000000e+01,7.961159473216363835e+01,8.101779778670473320e+01,7.961159473216363835e+01,7.948248818830923312e+01,8.567861805443021694e+01,7.977765260876026332e+01,7.951941906779738645e+01,1.655696177197211452e-03,1.934823586694425085e-02,1.655696177197211452e-03,3.130584183730679979e-05,7.798965846037006489e-02,3.745000110219669394e-03,4.959621011245906545e-04
3.100000000000000000e+01,3.000000000000000000e+01,6.500000000000000000e+01,8.800000000000000000e+01,7.950236984041615074e+01,7.953238285538863295e+01,7.950236984041615074e+01,7.948786894591475516e+01,8.117565828138950224e+01,7.951815293997374567e+01,7.953802949766806307e+01,2.814524461014941930e-04,6.590696450506915464e-04,2.814524461014941930e-04,9.900535876637114917e-05,2.133440213122166779e-02,4.800319573948376287e-04,7.301144648724092537e-04
1.540000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,7.955961729947379979e+01,7.960740285531758786e+01,7.960740285531758786e+01,7.948001985778610390e+01,8.046186643364120528e+01,7.960740285531758786e+01,7.953888337397287955e+01,1.001727471990385143e-03,1.602954898308805781e-03,1.602954898308805781e-03,2.498463273769425202e-07,1.235362900907399641e-02,1.602954898308805781e-03,7.408577500361797959e-04
3.900000000000000000e+01,3.600000000000000000e+01,1.980000000000000000e+02,1.930000000000000000e+02,7.956456432596156958e+01,8.041828329190789759e+01,7.956456432596156958e+01,7.953777019742177856e+01,8.041828329190789759e+01,7.956456432596156958e+01,7.955615597775012304e+01,1.063969878731323496e-03,1.180527543920349177e-02,1.063969878731323496e-03,7.268520058099468698e-04,1.180527543920349177e-02,1.063969878731323496e-03,9.581778780840344636e-04
1.980000000000000000e+02,8.000000000000000000e+00,1.970000000000000000e+02,8.800000000000000000e+01,7.953868299592012647e+01,7.956067061448131028e+01,7.955298056044892974e+01,7.949556078057379693e+01,8.078797584871863080e+01,7.955298056044892974e+01,7.956003337692310140e+01,7.383366371429603801e-04,1.014980051350104469e-03,9.182254711742041976e-04,1.957823423979989004e-04,1.645666644084834915e-02,9.182254711742041976e-04,1.006962467577974521e-03
1.330000000000000000e+02,4.000000000000000000e+00,1.420000000000000000e+02,4.000000000000000000e+00,7.955659784200352647e+01,7.960979082075384383e+01,7.960897447969264817e+01,7.960979082075384383e+01,7.976360573413380450e+01,8.040343793430459129e+01,8.037114143959436774e+01,9.637373176084861612e-04,1.632999757849016610e-03,1.622728732922045685e-03,1.632999757849016610e-03,3.568265401784103102e-03,1.161849439235766550e-02,1.121214695010522983e-02
1.110000000000000000e+02,8.000000000000000000e+00,1.110000000000000000e+02,1.230000000000000000e+02,7.948888392037734718e+01,7.968823575939036630e+01,7.948888392037734718e+01,7.948678432886852363e+01,8.148439354538082569e+01,7.952613349547927157e+01,7.949906177722101575e+01,1.117755457642576863e-04,2.619976841851564143e-03,1.117755457642576863e-04,8.535894399244654026e-05,2.521884178888804395e-02,5.804415636545997821e-04,2.398311175265697764e-04
1.130000000000000000e+02,2.400000000000000000e+01,1.130000000000000000e+02,1.080000000000000000e+02,7.950288475616166295e+01,7.981799747542099510e+01,7.950288475616166295e+01,7.948518578602755724e+01,7.981799747542099510e+01,7.957882194939742249e+01,7.954809090869648003e+01,2.879310035437716180e-04,4.252610410430185048e-03,2.879310035437716180e-04,6.524642712070033131e-05,4.252610410430185048e-03,1.243356182654988722e-03,8.567049408212889464e-04
1.810000000000000000e+02,8.000000000000000000e+01,1.310000000000000000e+02,1.090000000000000000e+02,7.948023189828029444e+01,8.042874484992854889e+01,7.948461825027598593e+01,7.948000298510496009e+01,8.042874484992854889e+01,7.950241368812893938e+01,7.954276739576368982e+01,2.917693511455280104e-06,1.193690047720866697e-02,5.810581625543469691e-05,3.755793855196606006e-08,1.193690047720866697e-02,2.820041284465954067e-04,7.897256638611705902e-04
1.910000000000000000e+02,2.200000000000000000e+01,1.910000000000000000e+02,1.860000000000000000e+02,7.948121466812311553e+01,7.960720567507067358e+01,7.948121466812311553e+01,7.948216117808838987e+01,7.988282640200324636e+01,7.952987558011164992e+01,7.951303178337656163e+01,1.528268901750818641e-05,1.600474019510186169e-03,1.528268901750818641e-05,2.719147066414060739e-05,5.068273804771544419e-03,6.275236551540757952e-04,4.155986836507002198e-04
1.980000000000000000e+02,3.800000000000000000e+01,1.980000000000000000e+02,3.700000000000000000e+01,7.958106124363543188e+01,7.989071109985886210e+01,7.958106124363543188e+01,7.948311850512654075e+01,8.409603758648734129e+01,7.958106124363543188e+01,7.962001332769771977e+01,1.271530493651583903e-03,5.167477351017338641e-03,1.271530493651583903e-03,3.923635035904346225e-05,5.807797667950852227e-02,1.271530493651583903e-03,1.761617107419675195e-03
5.500000000000000000e+01,2.500000000000000000e+01,1.810000000000000000e+02,1.220000000000000000e+02,7.951749835257641053e+01,7.978991338152026458e+01,7.951749835257641053e+01,7.948613017940478187e+01,7.978991338152026458e+01,7.951749835257641053e+01,7.949552420623848548e+01,4.717960817363681830e-04,3.899262475091350936e-03,4.717960817363681830e-04,7.712857831879580349e-05,3.899262475091350936e-03,4.717960817363681830e-04,1.953221720996665468e-04
1.580000000000000000e+02,6.000000000000000000e+00,5.500000000000000000e+01,7.200000000000000000e+01,7.949028731015295079e+01,7.984341686019310202e+01,7.969504098755295729e+01,7.948617415006728493e+01,8.717057487701137575e+01,8.022501114704306246e+01,7.971255665145298508e+01,1.294326893928889565e-04,4.572431557537720917e-03,2.705598736197197852e-03,7.768180759034911764e-05,9.676113332928247546e-02,9.373567526963492991e-03,2.925976993620798758e-03
7.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,2.800000000000000000e+01,7.960689800080039902e+01,7.960689800080039902e+01,7.960689800080039902e+01,7.952041149470444736e+01,8.219285199103903494e+01,8.014403523359573001e+01,7.987611326276713442e+01,1.596602929043722079e-03,1.596602929043722079e-03,1.596602929043722079e-03,5.084485997036157544e-04,3.413251121085846690e-02,8.354746270706165517e-03,4.983810553184831252e-03
4.100000000000000000e+01,4.200000000000000000e+01,7.500000000000000000e+01,8.700000000000000000e+01,7.956677601450168424e+01,7.961583666138552928e+01,7.956677601450168424e+01,7.948086301604747916e+01,8.074856368075499802e+01,7.956677601450168424e+01,7.954706543291405296e+01,1.091796860866636352e-03,1.709067204146015291e-03,1.091796860866636352e-03,1.085827940960222267e-05,1.596079115192493639e-02,1.091796860866636352e-03,8.438026285109333441e-04
1.450000000000000000e+02,7.300000000000000000e+01,1.480000000000000000e+02,9.000000000000000000e+01,7.950149304648812176e+01,8.137231293387389996e+01,7.950149304648812176e+01,7.948229750198063925e+01,8.137231293387389996e+01,7.950149304648812176e+01,7.955074278392325482e+01,2.704208164081250802e-04,2.380866801552460749e-02,2.704208164081250802e-04,2.890666810059479972e-05,2.380866801552460749e-02,2.704208164081250802e-04,8.900702557027030106e-04
9.100000000000000000e+01,1.600000000000000000e+01,9.100000000000000000e+01,9.400000000000000000e+01,7.949146137234228604e+01,8.009506538643304907e+01,7.949146137234228604e+01,7.948066764025044506e+01,8.027945033454442125e+01,7.954405684992087799e+01,7.949005596410378871e+01,1.442044834207607145e-04,7.738618349686022385e-03,1.442044834207607145e-04,8.400103805247630489e-06,1.005850949351305007e-02,8.059492944246856184e-04,1.265219439328728009e-04
8.500000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+01,2.400000000000000000e+01,7.949277373303296201e+01,7.992511420556814983e+01,7.949627517766563756e+01,7.948045759645300734e+01,8.119937669964585325e+01,7.969231470135342477e+01,7.969572488089499984e+01,1.607163189853803842e-04,5.600329712734598148e-03,2.047707305691189874e-04,5.757378623595389824e-06,2.163282208915260837e-02,2.671297198709370567e-03,2.714203332850979519e-03
8.200000000000000000e+01,2.000000000000000000e+01,2.100000000000000000e+01,3.200000000000000000e+01,7.953129772423540089e+01,7.955171311624522446e+01,7.955171311624522446e+01,7.950534316834932724e+01,7.982259729885893762e+01,7.961747724604131804e+01,7.963977863543752278e+01,6.454167618947774130e-04,9.022787650380029558e-04,9.022787650380029558e-04,3.188622087232418668e-04,4.310484384234192917e-03,1.729708681949094790e-03,2.010299892268731670e-03
1.230000000000000000e+02,1.300000000000000000e+01,1.230000000000000000e+02,1.400000000000000000e+02,7.950068848891955042e+01,7.958672424522860922e+01,7.950068848891955042e+01,7.948021974474494300e+01,8.279503192045562798e+01,7.950068848891955042e+01,7.949280024961380775e+01,2.602980488116059688e-04,1.342781142785672314e-03,2.602980488116059688e-04,2.764780384235292811e-06,4.170900755480150962e-02,2.602980488116059688e-04,1.610499448138370804e-04
5.400000000000000000e+01,5.400000000000000000e+01,3.600000000000000000e+01,1.960000000000000000e+02,9.888439778635752475e+01,9.888439778635752475e+01,9.894194293586063793e+01,9.867191490509264895e+01,9.921489612422409721e+01,9.944264543322974248e+01,9.867381140115558935e+01,2.680975323033058140e-03,2.680975323033058140e-03,3.264479171168458566e-03,5.264135580272196911e-04,6.032205680633670637e-03,8.341567970287344647e-03,5.456438973391279776e-04
6.500000000000000000e+01,6.500000000000000000e+01,1.120000000000000000e+02,1.990000000000000000e+02,9.869287177103443298e+01,9.869287177103443298e+01,9.869287177103443298e+01,9.862506351064088506e+01,9.901430370943327830e+01,9.869287177103443298e+01,9.862511034327054915e+01,7.389147336689153543e-04,7.389147336689153543e-04,7.389147336689153543e-04,5.134364876171677215e-05,3.998212425808900412e-03,7.389147336689153543e-04,5.181852839732917806e-05
9.200000000000000000e+01,3.000000000000000000e+01,9.300000000000000000e+01,1.810000000000000000e+02,9.867249656622725240e+01,9.879216771209162573e+01,9.867249656622725240e+01,9.864700064419243120e+01,9.917361932654721102e+01,9.875157056756793850e+01,9.866023775048336120e+01,5.323115618256728373e-04,1.745768729381678942e-03,5.323115618256728373e-04,2.737846703754476512e-04,5.613661798288444721e-03,1.334116483146764775e-03,4.080080154467313649e-04
1.190000000000000000e+02,9.000000000000000000e+01,1.360000000000000000e+02,5.300000000000000000e+01,9.865131345041676525e+01,9.909978462948748756e+01,9.865131345041676525e+01,9.862366792941949711e+01,9.909978462948748756e+01,9.875113646748492613e+01,1.037223690003514349e+02,3.175162281156023087e-04,4.864983061118262168e-03,3.175162281156023087e-04,3.719255140430506801e-05,4.864983061118262168e-03,1.329714738236884670e-03,5.173766984740853919e-02
1.170000000000000000e+02,2.800000000000000000e+01,1.170000000000000000e+02,1.990000000000000000e+02,9.863111308273771272e+01,9.866252720387355168e+01,9.863111308273771272e+01,9.862097007852847241e+01,9.866252720387355168e+01,9.863111308273771272e+01,9.862097556166291668e+01,1.126858926962904877e-04,4.312229149619461999e-04,1.126858926962904877e-04,9.836529390264305475e-06,4.312229149619461999e-04,1.126858926962904877e-04,9.892127995458605374e-06
1.690000000000000000e+02,1.200000000000000000e+02,2.700000000000000000e+01,2.000000000000000000e+02,9.864554195134967074e+01,9.868966323965302934e+01,9.876997205138326308e+01,9.867363083586445782e+01,9.914650069304730096e+01,1.019041058576021186e+02,9.867363083586445782e+01,2.589936255289615875e-04,7.063804466946338066e-04,1.520706260223671962e-03,5.438129777373075296e-04,5.338680724470658973e-03,3.330060695195816156e-02,5.438129777373075296e-04
1.510000000000000000e+02,4.900000000000000000e+01,1.460000000000000000e+02,2.100000000000000000e+01,9.863981856182114427e+01,9.865121668444267300e+01,9.878787394264722366e+01,9.946023843146215881e+01,9.865451063091308015e+01,1.030370879147683354e+02,1.035180463781756401e+02,2.009588503461744386e-04,3.165350278104689928e-04,1.702230203277419309e-03,8.519959759299880475e-03,3.499354178977448948e-04,4.478896689077601495e-02,4.966585254690362300e-02
1.290000000000000000e+02,6.100000000000000000e+01,1.700000000000000000e+02,2.000000000000000000e+02,9.874276704524531567e+01,9.876232388163901987e+01,9.874276704524531567e+01,9.864760083563315618e+01,9.930460531939471025e+01,9.874276704524531567e+01,9.864760083563315618e+01,1.244849373811712833e-03,1.443154346370060116e-03,1.244849373811712833e-03,2.798705702002801557e-04,6.941850734077323511e-03,1.244849373811712833e-03,2.798705702002801557e-04
1.020000000000000000e+02,1.190000000000000000e+02,1.020000000000000000e+02,2.800000000000000000e+01,9.862305891508830769e+01,9.901302623940883052e+01,9.862305891508830769e+01,1.002746400597233674e+02,9.901302623940883052e+01,9.862305891508830769e+01,1.025005908945673241e+02,3.101718807851488449e-05,3.985258967844513937e-03,3.101718807851488449e-05,1.677793611562931192e-02,3.985258967844513937e-03,3.101718807851488449e-05,3.934892409822875192e-02
1.700000000000000000e+02,2.600000000000000000e+01,1.700000000000000000e+02,1.800000000000000000e+02,9.862017055590580128e+01,9.897546199946985723e+01,9.862017055590580128e+01,9.863315548998272675e+01,9.953986069736471620e+01,1.041426713960042321e+02,1.014625406291405483e+02,1.729425124688015206e-06,3.604360164975184150e-03,1.729425124688015206e-06,1.333957613336260450e-04,9.327324045474667119e-03,5.599950715883418584e-02,2.882316598195643412e-02
1.130000000000000000e+02,5.100000000000000000e+01,1.130000000000000000e+02,2.400000000000000000e+01,9.869980724887975043e+01,9.869994157150676983e+01,9.869980724887975043e+01,9.930652942824360707e+01,9.875516534856859607e+01,1.000571440332158204e+02,1.014420413898715907e+02,8.092400008086177371e-04,8.106020229848436313e-04,8.092400008086177371e-04,6.961361065134886311e-03,1.370567314627778527e-03,1.457254140352682789e-02,2.861530510922313808e-02
1.170000000000000000e+02,3.700000000000000000e+01,1.370000000000000000e+02,1.400000000000000000e+02,9.870103974126460855e+01,9.870781929857166404e+01,9.870103974126460855e+01,9.869565739041769348e+01,9.875755945903240729e+01,9.878969431731444217e+01,9.887545457334785226e+01,8.217373886088420558e-04,8.904816322415279447e-04,8.217373886088420558e-04,7.671607221424551213e-04,1.394843429653242015e-03,1.720688676885394688e-03,2.590291759763209151e-03
1.820000000000000000e+02,4.200000000000000000e+01,1.920000000000000000e+02,3.100000000000000000e+01,9.865256950512512901e+01,9.918190378043389899e+01,9.865256950512512901e+01,9.929907370916998843e+01,9.918190378043389899e+01,9.880535649180583846e+01,1.014200971738343213e+02,3.302525362515155321e-04,5.697665589473681000e-03,3.302525362515155321e-04,6.885760587811639091e-03,5.697665589473681000e-03,1.879502046297240906e-03,2.839279227169252268e-02
1.300000000000000000e+02,4.400000000000000000e+01,1.410000000000000000e+02,1.630000000000000000e+02,9.862118617235086049e+01,9.871701705838674457e+01,9.862118617235086049e+01,9.865789922256212208e+01,9.881695258593400411e+01,9.881695258593400411e+01,9.878758564581700341e+01,1.202770584927946369e-05,9.837462825668223405e-04,1.202770584927946369e-05,3.842955035704474320e-04,1.997085641188395353e-03,1.997085641188395353e-03,1.699306893297493955e-03
9.800000000000000000e+01,1.990000000000000000e+02,3.100000000000000000e+01,6.500000000000000000e+01,9.864284914019768280e+01,9.877969427043935013e+01,9.909969898856033410e+01,9.877311688609235318e+01,9.877969427043935013e+01,1.014257299961130627e+02,1.014453651057245480e+02,2.316887061212558356e-04,1.619288891090504747e-03,4.864114668021998940e-03,1.552594667332677205e-03,1.619288891090504747e-03,2.844990870120724102e-02,2.864900735879682969e-02
1.590000000000000000e+02,4.200000000000000000e+01,4.200000000000000000e+01,2.200000000000000000e+01,9.862518676701765230e+01,9.866745238429140841e+01,9.866745238429140841e+01,9.872499577533999116e+01,9.866745238429140841e+01,9.883569934594854089e+01,9.891558854098460074e+01,5.259345992342073491e-05,4.811639048002824956e-04,4.811639048002824956e-04,1.064649922327992387e-03,4.811639048002824956e-04,2.187176495117991622e-03,2.997247424301319966e-03
9.600000000000000000e+01,1.600000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,9.870181230967213537e+01,9.871785400257307685e+01,9.870181230967213537e+01,9.867959010219182403e+01,9.871785400257307685e+01,9.870181230967213537e+01,9.867959010219182403e+01,8.295711789913893944e-04,9.922328389076486531e-04,8.295711789913893944e-04,6.042395273962632846e-04,9.922328389076486531e-04,8.295711789913893944e-04,6.042395273962632846e-04
4.700000000000000000e+01,8.800000000000000000e+01,4.700000000000000000e+01,1.710000000000000000e+02,9.867867411086274387e+01,9.870992848475556514e+01,9.867867411086274387e+01,9.872682066098089138e+01,9.870992848475556514e+01,9.899158997422094330e+01,9.893033052700283747e+01,5.949514384783951160e-04,9.118686347146682256e-04,5.949514384783951160e-04,1.083154136898061481e-03,9.118686347146682256e-04,3.767896716902643765e-03,3.146730146043732589e-03
1.450000000000000000e+02,1.640000000000000000e+02,4.700000000000000000e+01,4.400000000000000000e+01,9.865353328200889393e+01,9.941029248128690199e+01,9.904954990815224392e+01,9.905453528560440191e+01,9.941029248128690199e+01,1.103996001615359148e+02,1.014201194555477912e+02,3.400251673990000280e-04,8.013511268372514387e-03,4.355606450539842994e-03,4.406157834155316824e-03,8.013511268372514387e-03,1.194443334165068982e-01,2.839301820673074961e-02
1.120000000000000000e+02,7.800000000000000000e+01,1.150000000000000000e+02,2.500000000000000000e+01,9.863171099464599934e+01,9.869692431590087267e+01,9.872264905071072860e+01,9.972814474704516385e+01,9.880631645600266211e+01,9.872264905071072860e+01,1.015248276722936396e+02,1.187486782193752552e-04,7.800072591854402418e-04,1.040854296397526442e-03,1.123651132676089202e-02,1.889236017062031559e-03,1.040854296397526442e-03,2.945475230474178460e-02
5.500000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+00,4.500000000000000000e+01,9.863682774341694426e+01,9.863763601460372854e+01,1.001448541611109846e+02,9.891817322696249448e+01,9.863763601460372854e+01,1.054908871171804350e+02,1.017480789113803752e+02,1.706321579490946015e-04,1.788279720515513396e-04,1.546191605263617930e-02,3.023455961899106786e-03,1.788279720515513396e-04,6.967032161002260915e-02,3.171850447556652519e-02
5.200000000000000000e+01,1.620000000000000000e+02,8.000000000000000000e+01,1.610000000000000000e+02,9.876095163179573433e+01,9.910486181471455325e+01,9.889588430274837094e+01,9.863241767427484774e+01,9.910486181471455325e+01,9.889588430274837094e+01,9.867240784645585450e+01,1.429239827577872450e-03,4.916465369241012837e-03,2.797447807223346107e-03,1.259143609292556678e-04,4.916465369241012837e-03,2.797447807223346107e-03,5.314119494610621518e-04
7.900000000000000000e+01,9.400000000000000000e+01,9.200000000000000000e+01,2.000000000000000000e+02,9.862810578715389909e+01,9.876175912208205432e+01,9.862810578715389909e+01,1.019631434723097527e+02,9.876175912208205432e+01,9.876175912208205432e+01,1.019631434723097527e+02,8.219212283405534763e-05,1.437427723403465404e-03,8.219212283405534763e-05,3.389924429435964282e-02,1.437427723403465404e-03,1.437427723403465404e-03,3.389924429435964282e-02
1.830000000000000000e+02,6.900000000000000000e+01,1.830000000000000000e+02,1.970000000000000000e+02,9.862287314148694861e+01,9.875024850151078226e+01,9.862287314148694861e+01,9.864638314664976804e+01,9.875024850151078226e+01,9.862287314148694861e+01,9.864646059759456875e+01,2.913345657010813354e-05,1.320710824485679495e-03,2.913345657010813354e-05,2.675232878702442775e-04,1.320710824485679495e-03,2.913345657010813354e-05,2.683086351101623035e-04
